gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,engagement_score,churn_risk_score,consumption_efficiency
0,1.2824517604969567,1,1,-1.5244342797772974,-0.9535737143679877,-0.5768268345800871,0,1.7666111683812746,-1.7217203925172955,1,-1.701021273614269,0.8645821672939986,0.3008388063204344
2,-0.3659564303134208,2,0,-0.15555524711784283,0.4173494297159694,0.22970240904641173,2,-0.5099377861913971,0.5808144018889839,0,-0.05997481664287263,-0.26774673695412626,-0.1749097135167047
1,0.026521710355716717,0,2,0.534835917179969,-0.4262955820280042,-1.4985745415818001,1,-0.5099377861913971,0.5808144018889839,1,0.4288475322422242,-1.4449203502813852,-0.4574720599028909
0,-1.2294083397855233,1,3,-1.4054013204156057,-1.6917630996439645,0.05687471398359042,1,-0.5099377861913971,0.5808144018889839,0,-1.747575783031897,-0.3854640982868521,-0.613230917026849
2,-0.6799389428487308,7,0,1.1419040099245967,0.24159005226930821,0.3449208724216256,1,-0.5099377861913971,0.5808144018889839,1,1.1698401404728078,-0.18926849606564225,-0.41497465111776116
0,-1.6218864804546607,0,1,0.7729018359033524,-0.5317512084960009,0.9210131892976964,0,0.4447440334681103,-1.7217203925172955,0,0.6383428246215516,1.8847992988442897,-0.4928858756017775
0,0.10501733848954421,6,2,1.6061325514351943,-0.2153843290920108,0.4601393357968398,0,-0.5099377861913971,0.5808144018889839,0,1.5228785035564885,-0.11079025517715858,-0.501326288065508
0,0.26200859475719923,6,1,0.6657721724778299,0.6282606826519628,-1.0953099197685507,1,-0.1427524709377404,-1.7217203925172955,0,0.7896449802288431,0.5114300832958212,-0.305919292162228
2,1.3609473886307841,2,3,-1.2387551773092373,0.5579569316732983,-0.05834374939162379,2,-0.5099377861913971,0.5808144018889839,0,-1.088053566282163,-0.46394233917533606,0.8075609033062966
1,0.4974954791586817,2,1,1.4751962961373335,1.542209445374601,0.4601393357968398,1,2.721292988040782,-1.7217203925172955,0,1.7828078478049125,1.5708863352903537,-0.2891425705451959
2,-0.3659564303134208,2,1,-0.8102365236071472,-0.2153843290920108,-1.0953099197685507,2,2.2072335466856625,-1.7217203925172955,0,-0.8397628493881458,0.5114300832958212,-0.09570760115601645
2,-1.0724170835178684,1,1,-0.48884753333057956,-0.9184218388786555,1.497105506173767,0,2.3541076727871255,-1.7217203925172955,1,-0.6807016088779159,2.2771905032867092,-0.4339542163505344
0,1.2039561323631292,7,2,-1.2982716569900832,-0.10992870262401411,1.7275424329241948,2,-0.5099377861913971,0.5808144018889839,0,-1.2936693162100215,0.7524703945961646,0.49548564310435905
2,-0.051973917778110786,4,0,-0.47694423739441044,-1.30509246926131,0.8057947259224821,2,-0.5099377861913971,0.5808144018889839,1,-0.7544129154558276,0.12464446748829337,-0.5456443094754383
1,-0.9939214553840408,3,3,0.9038380912012133,-0.8832699633893232,-0.2311714444544448,0,-0.5099377861913971,0.5808144018889839,0,0.6887768764906488,-0.5816597005080619,-0.5511649140418218
0,-0.13046954591193827,2,3,0.320576590328924,1.5070575698852686,-0.4039991395172659,1,-0.5099377861913971,0.5808144018889839,0,0.6461019095244898,-0.6993770618407877,-0.08970175860330358
1,1.5964342730322667,7,0,-0.4055244617773954,-1.4808518467079712,0.6329670308596608,0,-0.5099377861913971,0.5808144018889839,0,-0.7233765758440752,0.006927106155567384,-0.5994113907388025
0,-0.2874608021795933,2,0,0.0706073756693714,-0.6372068349639975,0.2873116407340185,1,-0.5099377861913971,0.5808144018889839,0,-0.07161344399727959,-0.2285076165098844,-0.4474379298062572
1,-0.20896517404576578,6,3,1.5109061839458409,0.030678799333314827,0.2873116407340185,0,-0.5099377861913971,0.5808144018889839,0,1.4840830790417983,-0.2285076165098844,-0.4679543720590695
0,-0.3659564303134208,0,3,-0.19126513492635033,0.3470456787373049,1.7275424329241948,2,-0.5099377861913971,0.5808144018889839,0,-0.11040886851196981,0.7524703945961646,-0.18059836623844772
1,0.8899736198278192,0,2,-1.5958540553943124,-1.5160037221973035,0.8634039576100893,0,-0.5099377861913971,0.5808144018889839,0,-1.89499839618772,0.16388358793253535,-0.29324916945609353
0,0.5759911072925092,5,0,-0.19126513492635033,1.577361320863933,-1.1529191514561576,0,-0.5099377861913971,0.5808144018889839,0,0.16115910309086173,-1.2094856276159331,0.107897593221377
1,0.4974954791586817,1,0,-0.23887831867102702,1.6476650718425976,0.6905762625472679,2,-0.5099377861913971,0.5808144018889839,0,0.1301227634791094,0.046166226599809373,0.14807332683504154
2,-0.4444520584472483,1,2,-0.25078161460719617,-0.98872558985732,1.6699332012365877,0,-0.5099377861913971,0.5808144018889839,0,-0.4634472315956509,0.7132312741519226,-0.4870561210420397
0,-1.4648952241870057,7,3,-1.3696914326070981,-0.7426624614319943,1.3242778111109457,0,-0.5099377861913971,0.5808144018889839,0,-1.5031646085893486,0.477796551486471,0.15549942653224808
1,-0.7584345709825583,4,1,1.653745735179871,0.5931088071626306,0.17209317735880464,1,1.179114663975424,-1.7217203925172955,1,1.7478919657416916,1.374690733069144,-0.4140586047634195
1,-0.3659564303134208,3,1,-0.3698145739688879,-1.30509246926131,-0.461608371204873,0,0.004121655163722279,-1.7217203925172955,0,-0.6496652692661639,0.9430604081824826,-0.5550448500258193
0,-1.2294083397855233,3,2,-1.6196606472666508,-1.3402443447506422,0.517748567484447,1,-0.5099377861913971,0.5808144018889839,0,-1.879480226381844,-0.0715511347329166,0.04846308728754844
2,0.4974954791586817,6,2,-0.06032887962848947,-0.18023245360267856,-0.461608371204873,2,-0.5099377861913971,0.5808144018889839,0,-0.09877024115756286,-0.7386161822850298,-0.3314405393274418
1,1.2039561323631292,7,3,-0.9768826667135155,-1.3402443447506422,-0.7496545296429082,2,-0.5099377861913971,0.5808144018889839,0,-1.2509943492438622,-0.9348117845062396,-0.4868218660642969
0,0.8899736198278192,4,2,1.6299391433075328,0.8391719355879562,-1.0953099197685507,1,-0.5099377861913971,0.5808144018889839,0,1.7789283053534437,-1.1702465071716912,-0.38480382325727075
1,0.8899736198278192,7,0,-0.08413547150082781,0.06583067482264705,0.748185494234875,2,-0.5099377861913971,0.5808144018889839,0,-0.06773390154581051,0.08540534704405137,-0.2726051857418512
0,1.3609473886307841,3,2,-1.6196606472666508,-1.6917630996439645,-1.4985745415818001,1,-0.5099377861913971,0.5808144018889839,0,-1.9570710754112244,-1.4449203502813852,-0.5545585422600551
2,-1.0724170835178684,2,1,-1.1316255138837148,0.1009825503119793,-0.6920452979553013,2,1.5462999792290806,-1.7217203925172955,1,-1.0841740238306943,0.7861039264055149,0.3369084334211521
1,-1.2294083397855233,2,3,1.4990028880096717,1.717968822821262,-0.05834374939162379,0,-0.5099377861913971,0.5808144018889839,0,1.8448805270284172,-0.46394233917533606,-0.2715031937286355
0,0.9684692479616467,7,0,-0.4412343495859029,1.6828169473319297,-1.4985745415818001,1,-0.5099377861913971,0.5808144018889839,0,-0.05997481664287236,-1.4449203502813852,0.2763848218453715
0,0.3405042228910267,2,0,-1.2744650651177447,0.31189380324797267,-1.383356078206586,0,-0.5099377861913971,0.5808144018889839,0,-1.1772830426659509,-1.3664421093929011,0.7331438958363901
1,-1.6218864804546607,2,0,1.2609369692862884,-0.2153843290920108,1.1514501160481245,0,-0.5099377861913971,0.5808144018889839,1,1.1853583102786835,0.360079190153745,-0.48201111249838935
0,1.0469648760954742,6,2,-0.3817178699050571,-1.1996368427933133,1.3818870427985528,0,-0.5099377861913971,0.5808144018889839,0,-0.6380266419117566,0.517035671930713,-0.5261233759887046
0,0.6544867354263367,7,3,1.2014204896054426,-1.2699405937719779,0.517748567484447,0,-0.5099377861913971,0.5808144018889839,0,0.8943926264185068,-0.0715511347329166,-0.6125051519743951
1,-1.2294083397855233,2,0,-1.2506584732454065,-0.391143706538672,1.2090593477357314,1,-0.5099377861913971,0.5808144018889839,0,-1.3091874860158976,0.399318310597987,0.2185151868199727
1,-0.051973917778110786,2,0,-0.7626233398624706,1.3664500679279397,0.575357799172054,1,-0.5099377861913971,0.5808144018889839,0,-0.4440495193383058,-0.03231201428867461,0.4453971049787732
1,0.10501733848954421,5,0,1.5942292554990252,0.663412558141295,1.0362316526729103,2,-0.5099377861913971,0.5808144018889839,0,1.7052169987755321,0.281600949265261,-0.4016122258384657
0,-1.5433908523208333,5,2,1.2014204896054426,-1.6566112241546322,0.517748567484447,2,-0.5099377861913971,0.5808144018889839,0,0.8090426924861882,-0.0715511347329166,-0.6617362146991799
0,1.4394430167646117,1,3,1.2014204896054426,0.8743238110772884,1.6123239695489806,0,-0.5099377861913971,0.5808144018889839,0,1.3676968054977277,0.6739921537076806,-0.3394965314096793
1,1.5964342730322667,7,0,-1.5244342797772974,-0.9535737143679877,-1.2681376148313717,1,-0.5099377861913971,0.5808144018889839,0,-1.701021273614269,-1.2879638685044172,0.3008388063204344
2,1.674929901166094,7,0,0.9990644586905667,0.3470456787373049,-0.05834374939162379,0,-0.5099377861913971,0.5808144018889839,0,1.0534538669287365,-0.46394233917533606,-0.3875291201845264
1,0.9684692479616467,5,1,1.0347743464990742,-1.5160037221973035,1.497105506173767,0,1.1056776009246925,-1.7217203925172955,1,0.6771382491362419,2.2771905032867092,-0.6420215967936124
0,0.5759911072925092,1,2,-0.3579112780327187,1.6828169473319297,0.3449208724216256,0,-0.5099377861913971,0.5808144018889839,0,0.021495574837976886,-0.18926849606564225,0.2230981512045345
2,1.4394430167646117,3,2,0.24915681471190895,0.5931088071626306,0.4601393357968398,2,-0.5099377861913971,0.5808144018889839,0,0.37453393792165823,-0.11079025517715858,-0.23900006452520117
0,0.026521710355716717,0,1,-1.34588484073476,-1.6566112241546322,-1.7290114683322282,0,2.6478559249900506,-1.7217203925172955,1,-1.6816235613569237,0.07979975840915966,-0.5933242184452582
1,1.517938644898439,2,1,0.80861172371186,1.6125131963532653,-0.2311714444544448,2,0.591618159569573,-1.7217203925172955,0,1.1465628857639933,1.1000168899594505,-0.18192903305978703
0,0.6544867354263367,6,0,-0.39362116584122625,0.7337163091199594,0.11448394567119752,0,-0.5099377861913971,0.5808144018889839,0,-0.22291559960457139,-0.34622497784261025,-0.008379115497676467
0,0.26200859475719923,4,0,1.4632930002011644,-1.6917630996439645,1.6699332012365877,2,-0.5099377861913971,0.5808144018889839,0,1.0573334093802058,0.7132312741519226,-0.6669201264707237
2,-1.4648952241870057,4,1,-0.5602673089475946,1.120386939502614,-1.0953099197685507,0,0.371306970417379,-1.7217203925172955,1,-0.3005064486339518,0.5114300832958212,0.19475166778891162
1,0.8114779916939917,3,3,0.5229326212437999,0.45250130520530163,-0.4039991395172659,0,-0.5099377861913971,0.5808144018889839,0,0.6111860274612684,-0.6993770618407877,-0.3124408126075248
2,-1.2294083397855233,2,1,-1.1316255138837148,0.030678799333314827,0.6905762625472679,0,0.8853664117724984,-1.7217203925172955,0,-1.0996921936365704,1.7278428170673217,0.29871706354980393
2,-1.6218864804546607,4,3,-0.7031068601816246,1.0149313130346174,1.3242778111109457,2,-0.5099377861913971,0.5808144018889839,1,-0.4634472315956509,0.477796551486471,0.2676865755293335
0,-0.9939214553840408,6,2,1.2847435611586266,-0.9535737143679877,-0.7496545296429082,2,-0.5099377861913971,0.5808144018889839,0,1.0456947820257985,-0.9348117845062396,-0.5749649776325786
2,0.8899736198278192,5,3,0.17773703909489394,-0.848118087899991,1.497105506173767,1,-0.5099377861913971,0.5808144018889839,0,-0.013420307225244258,0.595513912819197,-0.4999318769951545
2,1.674929901166094,4,1,-1.5363375757134665,-0.6372068349639975,-0.5768268345800871,1,2.280670609736394,-1.7217203925172955,0,-1.6428281368422335,0.8645821672939986,0.7349800193878973
0,0.5759911072925092,1,0,-1.1792386976283915,0.5931088071626306,1.2090593477357314,1,-0.5099377861913971,0.5808144018889839,1,-1.02210134460719,0.399318310597987,0.6956345147127444
1,0.5759911072925092,4,3,0.08251067160554057,-0.28568808007067525,0.575357799172054,0,-0.5099377861913971,0.5808144018889839,1,0.01761603238650781,-0.03231201428867461,-0.3781188802813118
2,-1.3079039679193507,3,0,-0.9173661870326697,-0.28568808007067525,1.497105506173767,2,-0.5099377861913971,0.5808144018889839,0,-0.9600286653836856,0.595513912819197,-0.05822535486318141
1,0.5759911072925092,2,1,-0.024618991819981957,-0.6372068349639975,1.0938408843605174,1,0.5181810965188417,-1.7217203925172955,1,-0.16472246283253605,2.0025166601770152,-0.4355307434866065
0,0.5759911072925092,6,1,0.02299419192469472,0.030678799333314827,-0.9224822247057294,0,0.811929348721767,-1.7217203925172955,0,0.02925465974091504,0.6291474446285471,-0.30297945477363447
2,-1.2294083397855233,0,3,-0.655493676436948,-0.250536204581343,-0.7496545296429082,0,-0.5099377861913971,0.5808144018889839,0,-0.6962197786837921,-0.9348117845062396,-0.1824941968291837
0,1.4394430167646117,7,1,0.320576590328924,-0.35599183104933974,-0.5192176028924801,1,0.2244328443159163,-1.7217203925172955,0,0.2348704096687731,0.9038212877382407,-0.42335163824859845
2,1.0469648760954742,0,3,1.3204534489671342,1.0852350640132817,0.3449208724216256,2,-0.5099377861913971,0.5808144018889839,0,1.5306375884594268,-0.18926849606564225,-0.326271782502748
0,-1.2294083397855233,0,0,-0.2745882064795345,0.6985644336306273,0.2873116407340185,2,-0.5099377861913971,0.5808144018889839,0,-0.11428841096343889,-0.2285076165098844,-0.06757289294358132
2,1.674929901166094,0,0,0.5586425090523074,-1.2347887182826456,-1.440965309894193,1,-0.5099377861913971,0.5808144018889839,0,0.2736658341834633,-1.4056812298371433,-0.590083083802711
1,0.26200859475719923,2,0,0.8205150196480291,0.1009825503119793,0.17209317735880464,2,-0.5099377861913971,0.5808144018889839,0,0.8245608622920646,-0.30698585739836826,-0.40407234095777367
1,-0.9939214553840408,6,2,-0.512654125202918,1.1555388149919463,-0.6344360662676942,0,-0.5099377861913971,0.5808144018889839,0,-0.24619285431338558,-0.8563335436177557,0.1739131227202196
1,0.26200859475719923,3,0,-0.869753003287993,-1.5511555976866356,0.9786224209853032,1,-0.5099377861913971,0.5808144018889839,0,-1.1928012124718268,0.24236182882101903,-0.5913281538178359
2,-0.6014433147149033,3,0,-0.3579112780327187,0.8040200600986239,0.748185494234875,1,-0.5099377861913971,0.5808144018889839,0,-0.17248154773547422,0.08540534704405137,-0.006050068023554923
1,-1.1509127116516957,7,1,-1.6791771269474967,-0.707510585942662,-0.346389907829659,1,1.840048231432006,-1.7217203925172955,0,-1.7980098349009943,1.0215386490709666,1.779996623559953
0,0.7329823635601642,5,2,-1.4649178000964516,0.7688681846092917,1.3242778111109457,0,-0.5099377861913971,0.5808144018889839,1,-1.2626329765982691,0.477796551486471,1.9027545981464293
1,-0.2874608021795933,0,2,1.4632930002011644,1.2961463169492753,-0.0007345177040166852,2,-0.5099377861913971,0.5808144018889839,0,1.7168556261299397,-0.42470321873109407,-0.3166036042695079
2,0.5759911072925092,3,3,0.320576590328924,0.663412558141295,1.6699332012365877,2,-0.5099377861913971,0.5808144018889839,0,0.4598838718539763,0.7132312741519226,-0.24078849655588994
2,-0.4444520584472483,5,1,0.15393044722255558,-1.6214593486653002,1.497105506173767,1,2.0603594205842,-1.7217203925172955,0,-0.20739742979869535,2.2771905032867092,-0.6478833182614698
2,1.0469648760954742,1,1,-0.5840739008199329,-1.3753962202399745,-1.5561837732694073,2,1.6197370422798119,-1.7217203925172955,0,-0.874678731451367,0.19751711974188552,-0.5562652072493408
2,-1.3079039679193507,3,3,0.5705458049884765,1.0149313130346174,0.8634039576100893,0,-0.5099377861913971,0.5808144018889839,0,0.781885895325905,0.16388358793253535,-0.22928332829225903
0,-1.3863995960531783,4,0,1.5466160717543485,-0.4262955820280042,-0.4039991395172659,2,-0.5099377861913971,0.5808144018889839,0,1.4181308573668248,-0.6993770618407877,-0.522397388684183
1,-1.3079039679193507,7,2,-0.34600798209654954,1.120386939502614,0.748185494234875,2,-0.5099377861913971,0.5808144018889839,0,-0.09101115625462443,0.08540534704405137,0.07047816265198482
0,0.4974954791586817,6,1,0.9871611627543975,-0.49659933300666864,0.40253010410923273,2,0.9588034748232297,-1.7217203925172955,0,0.8555972019038166,1.531647214846112,-0.5018574922827855
2,0.9684692479616467,5,0,-0.655493676436948,-1.2347887182826456,-0.8648729930181225,1,-0.5099377861913971,0.5808144018889839,0,-0.9134741559660572,-1.0132900253947235,-0.5033017037485087
2,1.1254605042293018,2,3,0.8324183155841983,-0.03962495164534964,0.4601393357968398,0,-0.5099377861913971,0.5808144018889839,0,0.8051631500347195,-0.11079025517715858,-0.42564591834343407
1,0.4189998510248542,6,1,0.4872227334352924,1.0500831885239497,-0.7496545296429082,2,1.5462999792290806,-1.7217203925172955,0,0.7081745887479939,0.7468648059612728,-0.20751344117347506
0,0.26200859475719923,5,2,0.2253502228395706,1.2258425659706107,-0.461608371204873,2,-0.5099377861913971,0.5808144018889839,0,0.4909202114657289,-0.7386161822850298,-0.11546175798602419
0,1.517938644898439,4,0,0.6657721724778299,-1.5160037221973035,-0.2887806761420519,2,-0.5099377861913971,0.5808144018889839,0,0.3163408011496229,-0.6208988209523039,-0.6371525000511723
2,0.9684692479616467,6,1,-0.8221398195433164,-1.5160037221973035,0.8634039576100893,0,2.721292988040782,-1.7217203925172955,0,-1.1384876181512606,1.8455601784000477,-0.5819048719720975
0,-0.20896517404576578,3,0,-0.726913452053963,-1.7269149751332968,0.575357799172054,1,-0.5099377861913971,0.5808144018889839,0,-1.0919331087336324,-0.03231201428867461,-0.6629741331042519
2,1.0469648760954742,4,3,0.80861172371186,1.6476650718425976,-1.5561837732694073,0,-0.5099377861913971,0.5808144018889839,1,1.1543219706669314,-1.484159470725627,-0.17679118061072677
1,-0.2874608021795933,1,2,0.4991260293714615,0.663412558141295,-1.3257468465189788,2,-0.5099377861913971,0.5808144018889839,0,0.6344632821700823,-1.3272029889486592,-0.2738626872878965
0,0.7329823635601642,7,0,0.7252886521586758,-1.30509246926131,-1.613793004957014,1,-0.5099377861913971,0.5808144018889839,1,0.421088447339286,-1.5233985911698689,-0.6062062281240859
1,-1.4648952241870057,5,0,-1.572047463521974,-0.18023245360267856,-0.05834374939162379,2,-0.5099377861913971,0.5808144018889839,1,-1.57687591516726,-0.46394233917533606,1.5665044938443418
0,-0.6014433147149033,6,3,1.5347127758181793,-1.30509246926131,-1.613793004957014,0,-0.5099377861913971,0.5808144018889839,0,1.2125151074389662,-1.5233985911698689,-0.6227169729237102
0,-0.8369301991163858,3,1,-1.357788136670929,-1.2347887182826456,1.1514501160481245,2,0.6650552226203044,-1.7217203925172955,0,-1.6001531698760743,2.041755780621257,-0.25598929641087576
1,-0.9939214553840408,2,3,1.1538073058607659,1.436753818906604,-1.0377006880809436,0,-0.5099377861913971,0.5808144018889839,0,1.445287654527108,-1.1310073867274495,-0.2614230278966367
0,0.7329823635601642,0,0,1.022871050562905,0.38219755422663715,1.497105506173767,1,-0.5099377861913971,0.5808144018889839,0,1.084490206540489,0.595513912819197,-0.38516200981037557
1,-0.3659564303134208,7,0,0.0706073756693714,0.9094756865666206,-1.383356078206586,2,-0.5099377861913971,0.5808144018889839,0,0.26978629173199453,-1.3664421093929011,-0.13431613955669408
1,0.6544867354263367,1,1,-0.47694423739441044,-1.3753962202399745,-0.346389907829659,2,0.8853664117724984,-1.7217203925172955,0,-0.7699310852617035,1.0215386490709666,-0.5655702415822287
